Date,Last Price
8/22/2022,1797.53
8/19/2022,1808.88
8/18/2022,1809.34
8/17/2022,1810.33
8/16/2022,1806.78
8/15/2022,1811.71
8/12/2022,1793.55
8/11/2022,1777.52
8/10/2022,1786.53
8/9/2022,1797.94
8/8/2022,1794.85
8/5/2022,1784.69
8/4/2022,1780.89
8/3/2022,1772.62
8/2/2022,1763.85
8/1/2022,1761.37
7/29/2022,1722.31
7/28/2022,1714.34
7/27/2022,1680.26
7/26/2022,1672.95
7/25/2022,1677.41
7/22/2022,1693.51
7/21/2022,1698.2
7/20/2022,1689.92
7/19/2022,1665.24
7/18/2022,1672.17
7/15/2022,1672.66
7/14/2022,1675.76
7/13/2022,1662.03
7/12/2022,1654.53
7/11/2022,1625.92
7/8/2022,1671.11
7/7/2022,1673.53
7/6/2022,1661.8
7/5/2022,1695.28
7/4/2022,1677.1
7/1/2022,1658.55
6/30/2022,1635.87
6/29/2022,1678.02
6/28/2022,1679.91
6/27/2022,1631.13
6/24/2022,1606.79
6/23/2022,1616.73
6/22/2022,1587.2
6/21/2022,1531.72
6/20/2022,1527.9
6/17/2022,1577.51
6/16/2022,1641.65
6/15/2022,1626.79
6/14/2022,1653.06
6/13/2022,1664.38
6/10/2022,1762.03
6/9/2022,1786.12
6/8/2022,1790.91
6/7/2022,1738.44
6/6/2022,1752.39
6/3/2022,1761.6
6/2/2022,1767.66
6/1/2022,1786.65
5/31/2022,1796.03
5/30/2022,1816.27
5/27/2022,1801.66
5/26/2022,1773.49
5/25/2022,1777.88
5/24/2022,1715.41
5/23/2022,1680.68
5/20/2022,1730.83
5/19/2022,1727.1
5/18/2022,1737.09
5/17/2022,1718.82
5/16/2022,1626.74
5/13/2022,1624.48
5/12/2022,1720.01
5/11/2022,1829.41
5/10/2022,1812.11
5/9/2022,1776.74
5/6/2022,1875.94
5/5/2022,1943.17
5/4/2022,1932.38
4/29/2022,1988.52
4/28/2022,1955.24
4/27/2022,1959.31
4/26/2022,1948.98
4/25/2022,1898.73
4/22/2022,2016.9
4/21/2022,1979.04
4/20/2022,1972
4/19/2022,1988.79
4/18/2022,2049.89
4/15/2022,2119.19
4/14/2022,2172.46
4/13/2022,2188.85
4/12/2022,2168.81
4/8/2022,2209.57
4/7/2022,2245.27
4/6/2022,2258.56
4/5/2022,2222.11
4/4/2022,2246.76
4/1/2022,2243.74
3/31/2022,2200.22
3/30/2022,2195.1
3/29/2022,2179.83
3/28/2022,2161.41
3/25/2022,2195.34
3/24/2022,2199.11
3/23/2022,2215.96
3/22/2022,2224.54
3/21/2022,2207.62
3/18/2022,2189.34
3/17/2022,2188.86
3/16/2022,2186.84
3/15/2022,2174.44
3/14/2022,2163.14
3/11/2022,2173.26
3/10/2022,2178
3/9/2022,2170.07
3/8/2022,2167.6
3/7/2022,2199.75
3/4/2022,2229.75
3/3/2022,2218.93
3/2/2022,2184.65
3/1/2022,2254.59
2/28/2022,2258.93
2/25/2022,2274.39
2/24/2022,2246.94
2/23/2022,2270.17
2/22/2022,2265.16
2/21/2022,2258.37
2/18/2022,2253
2/17/2022,2272.97
2/16/2022,2248.65
2/15/2022,2259.5
2/14/2022,2224.43
2/11/2022,2334.98
2/10/2022,2322.47
2/9/2022,2325.57
2/8/2022,2341.01
2/7/2022,2312.78
1/28/2022,2309.09
1/27/2022,2274.61
1/26/2022,2289.2
1/25/2022,2256.43
1/24/2022,2184.46
1/21/2022,2206.58
1/20/2022,2170.67
1/19/2022,2145.78
1/18/2022,2140.03
1/17/2022,2145.32
1/14/2022,2216.01
1/13/2022,2229.21
1/12/2022,2230.19
1/11/2022,2148.62
1/10/2022,2159.68
1/7/2022,2196.02
1/6/2022,2217.7
1/5/2022,2230.88
1/4/2022,2253.11
12/31/2021,2230.19
12/30/2021,2201.55
12/29/2021,2181.04
12/28/2021,2179.43
12/27/2021,2144.14
12/24/2021,2129.1
12/23/2021,2055.12
12/22/2021,2093.43
12/21/2021,2120.49
12/20/2021,2136.37
12/17/2021,2119.6
12/16/2021,2115.37
12/15/2021,2134.2
12/14/2021,2129.27
12/13/2021,2139.26
12/10/2021,2146.72
12/9/2021,2146.97
12/8/2021,2128.63
12/7/2021,2106.06
12/6/2021,2063.32
12/3/2021,2117.53
12/2/2021,2187.38
12/1/2021,2214.46
11/30/2021,2183.06
11/29/2021,2230.87
11/26/2021,2268.57
11/25/2021,2290.14
11/24/2021,2285.98
11/23/2021,2182.69
11/22/2021,2182.15
11/19/2021,2127.25
11/18/2021,2095.4
11/17/2021,2107.24
11/16/2021,2103.93
11/15/2021,2114.12
11/12/2021,2111.82
11/11/2021,2080.61
11/10/2021,2104.11
11/9/2021,2106.62
11/8/2021,2108.68
11/5/2021,2104.34
11/4/2021,2112.36
11/3/2021,2120.88
11/2/2021,2063.42
11/1/2021,2043.97
10/29/2021,2041.38
10/28/2021,2053.07
10/27/2021,2030.82
10/26/2021,1986.55
10/25/2021,1975.87
10/22/2021,2001.63
10/21/2021,2011.62
10/20/2021,2034.91
10/19/2021,2043.36
10/18/2021,2045.96
10/15/2021,2034.68
10/14/2021,2027.3
10/13/2021,2021.87
10/12/2021,2031.94
10/11/2021,2038.08
10/8/2021,1974.67
10/7/2021,1961.26
10/6/2021,1946.43
10/5/2021,1949.12
10/4/2021,1912
10/1/2021,1946.28
9/30/2021,1986.56
9/29/2021,1987.21
9/28/2021,2006.19
9/27/2021,1993.93
9/24/2021,2033.13
9/23/2021,2024.85
9/22/2021,2024.89
9/21/2021,2023.16
9/20/2021,2042.8
9/17/2021,2027.85
9/16/2021,1998.99
9/15/2021,1980.83
9/14/2021,1982.04
9/13/2021,2005.36
9/10/2021,2021.94
9/9/2021,2021.34
9/8/2021,2007.84
9/7/2021,2027.17
9/6/2021,1989.39
9/1/2021,1974.73
8/31/2021,1980.39
8/30/2021,2003.74
8/27/2021,1966.28
8/26/2021,1961.57
8/25/2021,1990.09
8/24/2021,1978.51
8/23/2021,1984.72
8/20/2021,2040.77
8/19/2021,2119.08
8/18/2021,2107.52
8/17/2021,2120.33
8/16/2021,2127.09
8/13/2021,2063.53
8/12/2021,2050.36
8/11/2021,2060.45
8/10/2021,2059.79
8/9/2021,2065.33
8/6/2021,2037.37
8/5/2021,2068.69
8/4/2021,2042.58
8/3/2021,2025.91
8/2/2021,1989.13
7/30/2021,2001.72
7/29/2021,1963.03
7/28/2021,1920.38
7/27/2021,1917.31
7/26/2021,1904.12
7/23/2021,1925.38
7/22/2021,1970.25
7/21/2021,1942.15
7/20/2021,1952.76
7/19/2021,1898.27
7/16/2021,2019.99
7/15/2021,2027.98
7/14/2021,1972.31
7/13/2021,2049.19
7/12/2021,2048.65
7/9/2021,2148.7
7/8/2021,2181.16
7/7/2021,2208.96
7/6/2021,2152.63
7/5/2021,2276.51
7/2/2021,2245.73
7/1/2021,2215.75
6/30/2021,2179.06
6/29/2021,2187.42
6/28/2021,2181.33
6/25/2021,2143.88
6/24/2021,2116.33
6/23/2021,2122.19
6/22/2021,2103.36
6/21/2021,2080.23
6/18/2021,2096.69
6/17/2021,2063.32
6/16/2021,2059.18
6/15/2021,2095.5
6/14/2021,2121.26
6/11/2021,2116.86
6/10/2021,2047.25
6/9/2021,2071.19
6/8/2021,2020.24
6/7/2021,2122.79
6/4/2021,2185.47
6/3/2021,2177
6/2/2021,2109.6
6/1/2021,2107.52
5/31/2021,2113.31
5/28/2021,2064.45
5/27/2021,2002.14
5/26/2021,2024.98
5/25/2021,1985.73
5/24/2021,1951.25
5/21/2021,1942.15
5/20/2021,1939.93
5/19/2021,1916.87
5/18/2021,1874.3
5/17/2021,1864.26
5/14/2021,1880.56
5/13/2021,1857.25
5/12/2021,1850.72
5/11/2021,1809.34
5/10/2021,1817.03
5/7/2021,1774.91
5/6/2021,1774.54
5/5/2021,1775.36
5/4/2021,1729.21
4/29/2021,1699.62
4/28/2021,1669.43
4/27/2021,1635.18
4/26/2021,1627.39
4/23/2021,1653.75
4/22/2021,1594.92
4/20/2021,1656.47
4/19/2021,1659.89
4/16/2021,1625
4/15/2021,1648.84
4/14/2021,1673.39
4/13/2021,1652.86
4/12/2021,1670.56
4/9/2021,1638.24
4/8/2021,1639.09
4/7/2021,1649.62
4/6/2021,1646.39
4/5/2021,1630.44
4/2/2021,1597.55
4/1/2021,1577.43
3/31/2021,1542.1
3/30/2021,1533.02
3/29/2021,1510.84
3/26/2021,1488.71
3/25/2021,1486.36
3/24/2021,1486.58
3/23/2021,1525.91
3/22/2021,1549.77
3/19/2021,1560.15
3/18/2021,1567.45
3/17/2021,1533.7
3/16/2021,1513.67
3/15/2021,1522.94
3/12/2021,1516.78
3/11/2021,1515.05
3/10/2021,1484.29
3/9/2021,1470.2
3/8/2021,1472.99
3/5/2021,1477.18
3/4/2021,1475.28
3/3/2021,1508.25
3/2/2021,1504.11
3/1/2021,1495.62
2/26/2021,1459.78
2/25/2021,1456.64
2/24/2021,1454.8
2/23/2021,1477.58
2/22/2021,1465.54
2/19/2021,1467.19
2/18/2021,1467.99
2/17/2021,1455.8
2/9/2021,1390.31
2/8/2021,1341.06
2/5/2021,1390.89
2/4/2021,1358.78
2/3/2021,1357.94
2/2/2021,1302.53
2/1/2021,1238.9
1/29/2021,1252.91
1/28/2021,1224
1/27/2021,1307.82
1/26/2021,1379.42
1/25/2021,1431.69
1/22/2021,1454.6
1/21/2021,1454.25
1/20/2021,1398.31
1/19/2021,1394.94
1/18/2021,1487
1/15/2021,1511.36
1/14/2021,1479.23
1/13/2021,1455.75
1/12/2021,1451.42
1/11/2021,1454.46
1/8/2021,1462.4
1/7/2021,1441.64
1/6/2021,1409.98
1/5/2021,1381.26
1/4/2021,1368.04
12/31/2020,1323.64
12/30/2020,1304.09
12/29/2020,1298.98
12/28/2020,1303.48
12/25/2020,1303.62
12/24/2020,1265.61
12/23/2020,1285.65
12/22/2020,1310.52
12/21/2020,1304.16
12/18/2020,1271.88
12/17/2020,1224.05
12/16/2020,1228.82
12/15/2020,1193.22
12/14/2020,1204.8
12/11/2020,1182.65
12/10/2020,1168.63
12/9/2020,1182.41
12/8/2020,1165.34
12/7/2020,1155.11
12/4/2020,1145.3
12/3/2020,1153.01
12/2/2020,1150.93
12/1/2020,1143.82
11/30/2020,1123.85
11/27/2020,1117.96
11/26/2020,1106.73
11/25/2020,1097.93
11/24/2020,1089.35
11/23/2020,1085.55
11/20/2020,1083.59
11/19/2020,1080.22
11/18/2020,1073.2
11/17/2020,1069.49
11/16/2020,1047.56
11/13/2020,1058.82
11/12/2020,1040.72
11/11/2020,1029.28
11/10/2020,1028.36
11/9/2020,1030.59
11/6/2020,1014.24
11/5/2020,1019
11/4/2020,1030.22
11/3/2020,1020.32
11/2/2020,1013.22
10/30/2020,997.92
10/29/2020,999.54
10/28/2020,998.04
10/27/2020,1031.12
10/26/2020,1042.83
10/23/2020,1074.6
10/22/2020,1073.46
10/21/2020,1059.82
10/20/2020,1068.66
10/19/2020,1052.76
10/16/2020,1044.7
10/15/2020,1038.8
10/14/2020,1033.43
10/13/2020,1013.18
10/12/2020,1007.06
10/9/2020,1004.02
10/8/2020,1001.67
10/7/2020,1008.85
10/6/2020,1020.78
10/5/2020,1017.81
10/2/2020,1005.09
10/1/2020,1012.04
9/30/2020,999.06
9/29/2020,994.82
9/28/2020,1009.29
9/25/2020,991.6
9/24/2020,987.61
9/23/2020,987.74
9/22/2020,980.4
9/21/2020,970.9
9/18/2020,961.64
9/17/2020,945.23
9/16/2020,948.22
9/15/2020,948.13
9/14/2020,951.16
9/11/2020,942.51
9/10/2020,940.07
9/9/2020,938.37
9/8/2020,943.41
9/7/2020,934.89
9/4/2020,957.48
9/3/2020,964.29
9/1/2020,949.68
8/31/2020,940.8
8/28/2020,944.35
8/27/2020,934.02
8/26/2020,931.3
8/25/2020,934.76
8/24/2020,931.49
8/21/2020,908.31
8/20/2020,891.98
8/19/2020,895.24
8/18/2020,891.32
8/17/2020,894.1
8/14/2020,892.89
8/13/2020,896.9
8/12/2020,890.37
8/11/2020,883.78
8/10/2020,878.17
8/7/2020,874.03
8/6/2020,875.03
8/5/2020,879.91
8/4/2020,864.32
8/3/2020,850.27
7/31/2020,829.39
7/30/2020,839.86
7/29/2020,832.39
7/28/2020,851.12
7/27/2020,819.72
7/24/2020,874.08
7/23/2020,908.92
7/22/2020,909.6
7/21/2020,918.64
7/20/2020,918.7
7/17/2020,930.27
7/16/2020,932.6
7/15/2020,925.1
7/14/2020,916.65
7/13/2020,918.28
7/10/2020,922.26
7/9/2020,933.81
7/8/2020,911.05
7/7/2020,909.38
7/6/2020,908.92
7/3/2020,892.95
7/2/2020,889.47
7/1/2020,892.05
6/30/2020,870.57
6/29/2020,881.76
6/26/2020,906.99
6/25/2020,909.73
6/24/2020,917.78
6/23/2020,929.33
6/22/2020,928.47
6/19/2020,929.74
6/18/2020,913.76
6/17/2020,915.93
6/16/2020,922
6/15/2020,904.91
6/12/2020,935.1
6/11/2020,928.73
6/10/2020,969.45
6/9/2020,956.15
6/8/2020,958.62
6/5/2020,950.74
6/4/2020,947.94
6/3/2020,946.97
6/2/2020,931.53
6/1/2020,933.37
5/29/2020,904.56
5/28/2020,901.93
5/27/2020,897.9
5/26/2020,915.79
5/25/2020,904.06
5/22/2020,901.69
5/21/2020,923.29
5/20/2020,900.88
5/19/2020,901.23
5/18/2020,886.19
5/15/2020,868.57
5/14/2020,875.52
5/13/2020,878.12
5/12/2020,869.98
5/11/2020,858.78
5/8/2020,832.6
5/7/2020,801.07
5/6/2020,787.23
5/5/2020,777.43
5/4/2020,776.62
4/29/2020,779.44
4/28/2020,777.94
4/27/2020,776.66
4/24/2020,782.63
4/23/2020,779.43
4/22/2020,782
4/21/2020,768.08
4/20/2020,807.27
4/17/2020,815.74
4/16/2020,808.46
4/15/2020,806.08
4/14/2020,785.24
4/13/2020,777.58
4/10/2020,762.58
4/9/2020,771.3
4/8/2020,763.81
4/7/2020,772.56
4/6/2020,762.58
4/3/2020,721.4
4/1/2020,701.51
3/31/2020,675.89
3/30/2020,692.03
3/27/2020,734.44
3/26/2020,746.19
3/25/2020,767.28
3/24/2020,738.24
3/23/2020,741.74
3/20/2020,789.07
3/19/2020,791.6
3/18/2020,816.67
3/17/2020,815.43
3/16/2020,801.47
3/13/2020,838.35
3/12/2020,838.18
3/11/2020,892.71
3/10/2020,940.59
3/9/2020,936.9
3/6/2020,1000.56
3/5/2020,1003.25
3/4/2020,1001.39
3/3/2020,998.23
3/2/2020,993.08
2/28/2020,985.59
2/27/2020,1007.09
2/26/2020,994.98
2/25/2020,1001.26
2/24/2020,972.87
2/21/2020,1023.25
2/20/2020,1030.03
2/19/2020,1026.88
2/18/2020,1028.35
2/17/2020,1028.44
2/14/2020,1022.96
2/13/2020,1012.73
2/12/2020,1010.64
2/11/2020,999.3
2/10/2020,984.98
2/7/2020,1002.09
2/6/2020,1008.53
2/5/2020,975.03
2/4/2020,970.68
2/3/2020,952.92
1/31/2020,956.26
1/30/2020,978.45
1/22/2020,1018.41
1/21/2020,1016.4
1/20/2020,998.01
1/17/2020,995.3
1/16/2020,986.55
1/15/2020,971.68
1/14/2020,968.93
1/13/2020,964.08
1/10/2020,971.48
1/9/2020,953.9
1/8/2020,935.16
1/7/2020,946.21
1/6/2020,940.75
1/3/2020,956.24
1/2/2020,962.23
12/31/2019,949.89
12/30/2019,948.7
12/27/2019,942
12/26/2019,936.26
12/25/2019,938.43
12/24/2019,935.94
12/23/2019,938.91
12/20/2019,930.85
12/19/2019,919.83
12/18/2019,925.63
12/17/2019,928.4
12/16/2019,938.68
12/13/2019,944.38
12/12/2019,942.63
12/11/2019,932.18
12/10/2019,924.17
12/9/2019,932.92
12/6/2019,938.79
12/5/2019,940.21
12/4/2019,944.93
12/3/2019,914.26
12/2/2019,923.73
11/29/2019,944.83
11/28/2019,942.51
11/27/2019,955.51
11/26/2019,958.68
11/25/2019,954.68
11/22/2019,953.4
11/21/2019,960.79
11/20/2019,986.36
11/19/2019,997.79
11/18/2019,990.57
