Exchange Date,Close,Open,Low,High,Volume
8/7/2015,603.76,601.57,597.75,604.04,87764000
8/6/2015,601.04,607.84,600.85,609.31,110438000
8/5/2015,607.08,600.68,600.68,608.21,108568000
8/4/2015,600.76,607.95,600.76,609.91,83580000
8/3/2015,609.47,617.12,605.63,617.12,129803000
7/31/2015,621.06,628.31,621.06,629.97,112601000
7/30/2015,626.57,625.46,622.43,627.11,102580000
7/29/2015,624.7,632,624.7,634.64,114156000
7/28/2015,631.47,636.58,631.47,639.54,155012000
7/27/2015,635.46,629.68,629.42,636.84,123979000
7/24/2015,631.26,633.27,627.99,634.61,111647000
7/23/2015,632.01,632.07,631.43,637.91,120932000
7/22/2015,629.85,614.56,613.58,629.94,120810000
7/21/2015,616.61,619.9,613.83,624.47,100715000
7/20/2015,620.54,624.84,616.11,624.84,120577000
7/17/2015,628.63,628.45,626.21,631.67,106877000
7/16/2015,626.9,627.32,622.57,632.21,132736000
7/15/2015,630.89,640.43,630.89,641.06,141789000
7/14/2015,638.69,635.55,628.43,640.43,155026000
7/13/2015,634.06,631.56,627.69,637.07,140485000
7/10/2015,627.28,627.56,624.7,630.79,216869000
7/9/2015,622.1,616.2,613.34,626.38,148192000
7/8/2015,623.17,630.4,617.29,634.13,191327000
7/7/2015,630.27,623.89,620.59,633.73,175373000
7/6/2015,625.22,618.75,618.65,625.34,179746000
7/3/2015,616.43,608.82,608.82,617.96,164546000
7/2/2015,605.7,591.5,590.52,605.7,136673000
7/1/2015,591.5,594.52,587.33,594.52,133315000
6/30/2015,593.05,588.77,588.77,598.98,156143000
6/29/2015,591.75,580.16,579.61,591.75,121737000
6/26/2015,581.75,586.04,581.75,592.59,152466000
6/25/2015,587.99,589.29,585.34,590.37,114601000
6/24/2015,590.02,592.19,589.02,594.01,128937000
6/23/2015,593.07,592.44,590.76,595.11,130756000
6/22/2015,594.08,588.33,588.01,594.08,154757000
6/19/2015,584.7,584.08,582.47,588.48,201253000
6/18/2015,580.35,578.73,578.47,583.02,98182000
6/17/2015,578.87,578.53,575.88,584.04,131419000
6/16/2015,580.35,587.76,580.35,589.33,162621000
6/15/2015,586.48,583.51,581.35,586.67,154919000
6/12/2015,582.73,582.54,578.8,585.01,163047000
6/11/2015,581.05,577.32,575.25,582.68,166696000
6/10/2015,574.1,576.06,569.59,576.62,133531000
6/9/2015,574.47,578.68,573.73,582.13,162014000
6/8/2015,579.83,580.74,579.45,585.51,193168000
6/5/2015,578.07,568.63,568.37,579.01,147673000
6/4/2015,568.99,568.01,567.89,573.5,113850000
6/3/2015,567.9,570.55,567.81,573.91,125466000
6/2/2015,570.31,575.7,570.31,581.24,123887000
6/1/2015,574.98,571.15,570.14,579.58,118502000
5/29/2015,569.56,572.73,568.7,577.03,135981000
5/28/2015,572.97,566.13,564.73,576.92,151798000
5/27/2015,566.48,564.64,563.28,569.63,115039000
5/26/2015,567.2,563.31,562.58,570.29,143157000
5/25/2015,563,560.8,558.5,563.84,108202000
5/22/2015,561.82,553.41,550.81,561.82,119604000
5/21/2015,552.56,550.99,547.95,554,112191000
5/20/2015,550.1,536.35,536.07,550.33,128458000
5/19/2015,536.82,530,530,537.19,93794000
5/18/2015,528.95,535.82,528.9,536.71,105370000
5/15/2015,537.44,543.61,537.44,545.48,74945000
5/14/2015,543.69,542.53,540.72,545,67996000
5/13/2015,542.82,545.5,538.76,546.99,79429000
5/12/2015,544.41,551.98,542.7,552.56,79641000
5/11/2015,551.67,554.5,550.57,556.2,108342000
5/8/2015,554.51,551.57,550.93,556.39,72948000
5/7/2015,552.98,548.51,547.53,554.22,70108000
5/6/2015,549.3,553.3,548.17,555.51,89294000
5/5/2015,552.65,544.8,539.04,552.65,116972000
5/4/2015,545.08,560.62,545.08,563.36,112533000
4/27/2015,562.4,567.77,562.4,568.47,61883000
4/24/2015,565.77,563.17,561.56,567.36,61681000
4/23/2015,561.25,562.85,557.57,564.45,76337000
4/22/2015,562.51,562.58,561.53,565.04,91608000
4/21/2015,562.24,563.78,562.24,567.52,98593000
4/20/2015,565.04,568.52,562.66,568.83,98954000
4/17/2015,568.32,568.28,568.28,572.76,107308000
4/16/2015,568.28,564.5,564.5,570.68,100518000
4/15/2015,564.5,558.94,558.94,565.39,82311000
4/14/2015,558.67,559.81,558.49,562.95,69539000
4/13/2015,559.54,556.35,555.97,559.68,72142000
4/10/2015,554.03,550.96,550.96,557.65,104201000
4/9/2015,550.52,547.26,546.76,552.53,94464000
4/8/2015,547.72,549.69,546.29,551.23,80149000
4/7/2015,548.11,542.71,540.79,548.37,96779000
4/6/2015,542.97,548.11,542.97,549.28,71852000
4/3/2015,547.85,548.69,544.22,550.3,70714000
4/2/2015,546.85,540.54,536.87,546.85,89756000
4/1/2015,538.91,550.8,537.3,551.69,129133000
3/31/2015,551.13,544.87,544.87,552.72,83616000
3/30/2015,545.19,551.75,545.07,554.26,108627000
3/27/2015,551.42,558.93,549.65,561.13,91631000
3/26/2015,556.16,556.12,553.19,559.68,83825000
3/25/2015,560.93,567.62,559.87,568.4,87606000
3/24/2015,567.43,569.33,562.07,569.91,91922000
3/23/2015,570.89,576.64,570.44,579.39,99548000
3/20/2015,575.44,572.57,571.92,577.56,151537000
3/19/2015,573.74,579.39,573.52,580.32,84527000
3/18/2015,578.68,580.81,577.26,581.53,108041000
3/17/2015,581.76,580.6,580.6,583.59,105055000
3/16/2015,580.8,583.26,580.55,586.19,100539000
3/13/2015,586.1,589.04,586.1,591.75,97282000
3/12/2015,588.53,585.89,585.48,589.67,82740000
3/11/2015,586.54,589.04,586.49,590.56,86316000
3/10/2015,589.66,586.38,586.38,591.17,105174000
3/9/2015,588.44,594.08,587.27,596.32,98831000
3/6/2015,593.97,596.42,592.71,598.33,101676000
3/5/2015,596.91,601.08,596.75,602.4,134358000
3/4/2015,600.39,598.49,595.34,600.69,120522000
3/3/2015,596.72,590.42,590.42,597.45,112827000
3/2/2015,590.73,591.75,588.59,593.72,86656000
2/27/2015,592.57,598,590.58,598.4,78310000
2/26/2015,596.72,593.95,591.78,597.07,89935000
2/25/2015,592.66,596.9,592.66,601.55,99238000
2/24/2015,596.95,590.18,589.74,596.95,62893000
2/13/2015,587.24,586.26,585.6,589.02,73838000
2/12/2015,584.67,582.52,581.86,584.99,82989000
2/11/2015,581.76,574.88,574.88,581.76,77500000
2/10/2015,574.52,575.74,574.24,578.42,73831000
2/9/2015,573.55,574.06,572.79,577.04,71317000
2/6/2015,574.13,569.03,569.03,574.36,64275000
2/5/2015,567.17,562.17,562.05,568.22,78743000
2/4/2015,561.45,556.93,553.21,561.69,100170000
2/3/2015,557.47,572.56,557.47,574.83,96961000
2/2/2015,570.37,576.07,570.37,579.73,85072000
1/30/2015,576.07,584.08,574.46,584.08,102198000
1/29/2015,583.28,584.18,580.37,585.66,109682000
1/28/2015,583.76,579.56,578.59,584.35,113561000
1/27/2015,579.3,580.45,575.5,584.28,157541000
1/26/2015,580.64,584.89,580.64,586.76,139907000
1/23/2015,582.38,578.22,577.57,583.57,184123000
1/22/2015,574.54,569.74,567.82,576.48,83829000
1/21/2015,569.12,573.54,569.12,574.41,83040000
1/20/2015,572.22,570.78,570.14,574.96,79463000
1/19/2015,571.51,576.5,570.1,579.06,88382000
1/16/2015,574.81,576.88,574.08,578.51,106678000
1/15/2015,577.74,577.01,575.36,581.24,120096000
1/14/2015,577.01,579.77,571.67,582.21,108938000
1/13/2015,580.6,573.26,573.26,580.65,111665000
1/12/2015,574.32,575.86,574.07,579.73,134929000
1/9/2015,569.73,555.53,555.53,570.52,107475000
1/8/2015,553.47,553.49,552.15,556.8,77867000
1/7/2015,552.05,548.44,548.44,555.83,111705000
1/6/2015,549.66,539.08,538.82,550.11,112316000
1/5/2015,544.45,545.43,543.78,549.22,95950000
12/31/2014,545.63,538.68,537.91,546.62,122966000
12/30/2014,537.57,531.07,526.61,537.57,86682000
12/29/2014,532.68,533.37,528.63,538.83,104108000
12/26/2014,533.37,531.84,527.41,537.89,105314000
12/25/2014,532.01,536.21,531.52,537.47,89290000
12/24/2014,539.44,540.46,536.79,541.73,70679000
12/23/2014,537.88,535.61,532.78,543.22,110199000
12/22/2014,537.54,527.28,527.28,537.54,98813000
12/19/2014,523.09,527.61,522.1,533.3,180821000
12/18/2014,528.45,522.9,521.33,528.6,113297000
12/17/2014,518.22,535.27,513.06,536.64,171357000
12/16/2014,535.14,545.33,535,545.66,128015000
12/15/2014,547.93,550.8,547.93,554.35,84731000
12/12/2014,553.93,547.69,547.69,554.82,77359000
12/11/2014,550.11,549.78,547.55,557.96,95718000
12/10/2014,557.19,550.35,544.78,558.47,119405000
12/9/2014,555.31,567.55,554.51,567.55,191553000
12/8/2014,571.68,577.44,569.24,577.44,113549000
12/5/2014,578.76,578.52,578.18,582.42,106677000
12/4/2014,578.38,576.63,576.63,581.27,108387000
12/3/2014,574.88,570.48,570.44,575.95,119136000
12/2/2014,569.43,570.44,568.55,570.79,101634000
12/1/2014,568.01,566.22,565.09,571.69,123856000
11/28/2014,566.58,570.61,565.1,572.12,145680000
11/27/2014,572.89,575.63,567.36,575.82,117665000
11/26/2014,576.04,587.58,575.09,588.16,162038000
11/25/2014,585.91,583.53,583.53,588.42,114074000
11/24/2014,582.53,585.08,580.92,586.54,115957000
11/21/2014,588.03,594.71,588.03,596.02,160143000
11/20/2014,593.32,592.17,589.84,594.76,152659000
11/19/2014,588.35,594.88,588.35,597.29,162361000
11/18/2014,594.25,600.86,594.25,602.53,143921000
11/17/2014,600.93,602.4,600.93,604.63,114409000
11/14/2014,600.36,601.69,596.95,602.51,145108000
11/13/2014,603.16,605.25,602.62,607.29,157538000
11/12/2014,604.01,605.14,603.12,606.36,126582000
11/11/2014,604.23,603.48,601.85,608.68,136607000
11/10/2014,602.12,604.75,602.12,607.5,138817000
11/7/2014,602.59,598.41,597.73,603.32,125603000
11/6/2014,597.85,599.2,596.73,601.28,93439000
11/5/2014,597.01,599.64,593.53,602.53,146012000
11/4/2014,598.39,601.55,598.39,604.47,116125000
11/3/2014,603.15,603.44,602.51,606.94,123870000
10/31/2014,600.84,591.12,588.16,600.84,132329000
10/30/2014,589.14,593.09,589.14,594.3,96455000
10/29/2014,591.2,585.68,585.68,591.83,100309000
10/28/2014,583.13,578.73,578.44,584.43,116563000
10/27/2014,580.8,590.33,580.02,591.59,104194000
10/24/2014,591.51,592.66,588.72,595.33,93571000
10/23/2014,593.53,598.87,593.11,602.02,151034000
10/22/2014,601.59,600.27,598.99,603.97,101804000
10/21/2014,600.55,590.17,588.75,601.14,87102000
10/20/2014,589.24,588.38,585.7,593.2,82445000
10/17/2014,585.28,585.95,577.79,591.85,130528000
10/16/2014,587.17,603.11,585.76,603.59,169572000
10/15/2014,604.29,603.73,596.5,606.4,124374000
10/14/2014,605.79,614.22,605.79,616.71,115311000
10/13/2014,614.22,615.77,608.27,618.29,119914000
10/10/2014,617.72,623.85,617.72,627.49,150441000
10/9/2014,624.34,622.25,622.25,626.9,163349000
10/8/2014,617.26,615.04,611.98,618.37,175391000
10/7/2014,614.08,614.16,612.94,617.01,194666000
10/6/2014,614.42,612.11,611.77,616.13,168958000
10/3/2014,611.55,613.38,610.55,615.42,190315000
10/2/2014,612.66,612.43,607.57,614.8,180215000
10/1/2014,609.27,603.5,603.44,611.74,183011000
9/30/2014,598.8,597.11,594,601.54,153786000
9/29/2014,599.78,605.03,599.78,605.03,127431000
9/26/2014,604.98,608.8,604.98,610.15,143917000
9/25/2014,605.1,604.31,594.28,605.5,135774000
9/24/2014,603.59,609.51,603.59,611.61,132704000
9/23/2014,610.39,611.75,610.39,615.99,144391000
9/22/2014,611.93,617.71,611.93,621.36,143309000
9/19/2014,613.29,615.86,612.4,619.8,218232000
9/18/2014,615.8,625.95,615.8,627.29,179595000
9/17/2014,625.66,630.48,625.66,632.22,189812000
9/16/2014,627.66,628.96,623.66,631.59,180897000
9/15/2014,630.34,633.86,630.34,636.65,212384000
9/12/2014,632.5,631.31,627.42,632.91,144087000
9/11/2014,628.99,629.77,626.26,633.6,129415000
9/10/2014,628.8,625.59,618.54,630.03,141622000
9/9/2014,626.92,640.5,622.76,641.2,280300000
9/8/2014,639.85,641.88,639.19,642.72,182225000
9/5/2014,638.65,640.63,638.55,641.96,161906000
9/4/2014,640.22,638.6,636.56,642.88,163378000
9/3/2014,640.75,640.69,638.95,644.56,204660000
8/29/2014,636.65,634.91,631.11,640.19,189882000
8/28/2014,632.03,627.41,626.32,635.94,164370000
8/27/2014,628.77,630.84,624.68,632.25,157141000
8/26/2014,629.06,627.13,625.1,631.17,135434000
8/25/2014,625.88,622.71,622.16,629.58,182015000
8/22/2014,620.14,614.51,614.51,622.97,163547000
8/21/2014,612.94,608.91,608.58,616.96,151001000
8/20/2014,606.7,604.3,602.81,608.72,107832000
8/19/2014,604.64,607.27,603.61,609.04,134150000
8/18/2014,605.08,605.42,603.33,607.79,139413000
8/15/2014,604.24,605.25,603.24,608.46,105895000
8/14/2014,605.25,605.03,604.08,607.84,112025000
8/13/2014,602.76,601.03,599.64,604.51,95741000
8/12/2014,601.78,600.52,598.71,604.89,82998000
8/11/2014,602.13,602.78,600.48,607.16,87720000
8/8/2014,605.43,607.18,604.08,610.09,108881000
8/7/2014,607.62,603.94,603.13,608.42,91130000
8/6/2014,606.7,607.95,605.63,610.88,94020000
8/5/2014,607.73,600.46,599.1,607.73,86633000
8/4/2014,599.04,592.04,592.04,600.52,71641000
8/1/2014,593.9,594.66,592.38,596.8,65130000
7/31/2014,596.07,589.35,587.68,596.11,64623000
7/30/2014,589.33,591.15,588.53,593.58,81073000
7/29/2014,592.24,590.57,585.75,592.24,62283000
7/28/2014,589.45,599.13,587.78,599.35,111541000
7/25/2014,600.14,603.54,600.14,605.78,99969000
7/24/2014,602.06,597.03,597.03,602.49,87860000
7/23/2014,597.5,599.56,594.1,599.56,65415000
7/22/2014,597.98,599.3,594.85,600.93,103903000
7/21/2014,601.04,598.11,596.96,604.64,111555000
7/18/2014,596.26,590.9,589.33,596.26,144370000
7/17/2014,590.37,588.99,586.07,591.42,96551000
7/16/2014,589.68,594.13,589.68,594.29,138139000
7/15/2014,589.31,587.92,587.68,590.09,137425000
7/14/2014,586.23,583.55,581.99,586.23,68062000
7/11/2014,582.77,584.29,580.54,586.57,78299000
7/10/2014,584.88,591.21,581.49,591.35,152832000
7/9/2014,591.6,591.82,590.46,593.42,109820000
7/8/2014,591.47,591.63,588.54,593.4,96629000
7/7/2014,590.69,592.23,589.61,594.84,127746000
7/4/2014,589.35,585.66,585.66,591.38,132764000
7/3/2014,585.02,581.24,580.55,585.02,131464000
7/2/2014,578.8,578.9,576.88,581.89,109096000
7/1/2014,578.07,578.93,577.3,582.16,104404000
6/30/2014,578.13,578.28,577.76,582.26,76497000
6/27/2014,578.82,576.29,575.1,580.75,74415000
6/26/2014,576.4,572.23,570.33,578.29,123938000
6/25/2014,572.27,570.33,569.27,574.62,96491000
6/24/2014,569.74,565.47,565.12,570.37,67576000
6/23/2014,565.92,561.97,561.97,567.71,62544000
6/20/2014,560.78,568.45,560.78,571.76,123446000
6/19/2014,567.35,564.93,558.65,569.41,124334000
6/18/2014,570.03,571.74,570.03,575.03,99956000
6/17/2014,572.25,571.8,567.58,573.15,108669000
6/16/2014,572.37,575.2,571.76,575.87,87594000
6/13/2014,574.48,573.58,573.03,577.27,72408000
6/12/2014,573.77,571.19,568.58,574.75,96141000
6/11/2014,570.36,567.77,566.51,573.05,85221000
6/10/2014,566.89,566.31,564.32,571.73,79447000
6/9/2014,565.61,559.04,558.64,571.83,112503000
6/6/2014,559.04,553.62,551.8,559.04,60850000
6/5/2014,551.1,552.2,548.47,553.96,59225000
6/4/2014,553.46,559.13,550.23,559.19,67931000
6/3/2014,558.76,557.34,554.96,560.62,58636000
6/2/2014,556.8,560.29,554.44,563.12,80227000
5/30/2014,562.02,558.78,557.2,565.05,83436000
5/29/2014,558.45,556.3,555.32,562.33,116324000
5/28/2014,557.34,554.32,553.03,557.93,108158000
5/27/2014,552.75,543.55,542.49,552.75,127183000
5/26/2014,544.06,541.43,536.27,544.93,85780000
5/23/2014,541.49,542.44,540.51,545.3,85739000
5/22/2014,541.73,543.35,541.43,547.2,130117000
5/21/2014,543.88,537.95,533.19,543.93,102988000
5/20/2014,537.52,531,527.69,537.93,105112000
5/19/2014,533.04,530.31,525.82,534.68,106138000
5/16/2014,529.49,522,519.39,529.49,83778000
5/15/2014,524.05,529.39,512.41,537.27,132543000
5/14/2014,529.53,510.16,509.82,529.59,108324000
5/13/2014,513.91,508.76,508.51,518.45,98641000
5/12/2014,517.05,536.82,512.25,536.82,99261000
5/9/2014,542.46,522.82,522.7,542.56,118856000
5/8/2014,527.09,550.75,525.37,550.75,146492000
5/7/2014,559.97,558.04,553.21,561.56,52417000
5/6/2014,555.11,561.86,545.97,562.36,100642000
5/5/2014,564.85,578.45,564.47,580.11,76076000
4/29/2014,578,570.64,570.64,578.21,50435000
4/28/2014,573.1,579.05,573.1,580.7,58054000
4/25/2014,578.92,571.71,571.71,580.74,64320000
4/24/2014,570.46,568.38,566.94,571.57,56696000
4/23/2014,569.36,569.83,567.04,573.39,71203000
4/22/2014,569.87,560.63,556.47,569.87,99105000
4/21/2014,558.14,564.21,558.14,568.44,95569000
4/18/2014,565.33,580.89,565.33,580.89,116973000
4/17/2014,580.31,580.39,575.83,583.51,117693000
4/16/2014,574.29,583.64,567.61,585.51,149242000
4/15/2014,586.09,596,586.09,597.99,131669000
4/14/2014,596.11,602.67,596.05,602.7,128080000
4/11/2014,600.57,597.87,594.96,602.01,106926000
4/10/2014,601.33,603.25,600.43,608.89,114248000
4/8/2014,603.25,600.71,598.52,603.25,127466000
4/7/2014,600.57,595.72,595.35,602.55,115651000
4/4/2014,593.04,589.9,588.34,593.72,119718000
4/3/2014,589.44,584.45,582.83,590.91,105523000
4/2/2014,581.67,584.17,574.4,586.5,146780000
4/1/2014,583.85,590.93,582.3,593.03,173005000
3/31/2014,591.57,594.29,591.57,597.22,119515000
3/28/2014,594.29,592.82,590.59,595.7,122367000
3/27/2014,590.14,588.94,582.81,591.7,151336000
3/26/2014,588.06,603.54,587.52,603.68,259085000
3/25/2014,601.85,609.01,601.85,609.46,261347000
3/24/2014,607.55,606.55,604.18,609.2,194824000
3/21/2014,601.75,600.26,600.26,607.22,229955000
3/20/2014,600.26,607.39,600.03,608.51,192917000
3/19/2014,605.59,600.73,600.42,605.91,192008000
3/18/2014,599.85,602.01,597.78,603.21,205402000
3/17/2014,600.36,603.05,598.7,603.24,170181000
3/14/2014,596.83,596.2,594.51,600.68,163990000
3/13/2014,595.22,590.83,590.36,595.22,133779000
3/12/2014,590.02,590.94,590.02,596.38,177884000
3/11/2014,588.5,585.1,582.2,589.45,162493000
3/10/2014,583.69,580.84,579.98,584.81,145026000
3/7/2014,579.75,579.4,579.1,582.24,157003000
3/6/2014,578.56,576.17,574.58,580.04,141305000
3/5/2014,574.94,569.97,569.97,577.5,105933000
3/4/2014,569.97,569.34,563.55,572.28,125572000
3/3/2014,573.38,586.65,573.37,587.11,143297000
2/28/2014,586.48,586.12,581.63,591.36,119409000
2/27/2014,584.79,587.82,584.79,596.4,225207000
2/26/2014,589.81,590.64,582.96,590.79,157701000
2/25/2014,586.2,575.49,575.49,586.2,143515000
2/24/2014,576.58,571.94,570.07,576.58,119028000
2/21/2014,570.57,570.95,565.33,574.61,124763000
2/20/2014,571.04,579.64,565.31,584.1,259679000
2/19/2014,578.12,578.53,573.86,578.8,159097000
2/18/2014,574.56,570.8,570.16,574.56,160281000
2/17/2014,570.2,571.91,567.89,572.85,163685000
2/14/2014,572.22,573.09,569.38,576.18,142810000
2/13/2014,570.18,567.58,565.27,570.68,147121000
2/12/2014,564.25,555.55,554.26,564.25,126103000
2/11/2014,553.9,559.74,553.9,561.83,175048000
2/10/2014,555.9,550.41,548.56,555.9,110187000
2/7/2014,549.76,557.71,549.37,558.51,124967000
2/6/2014,554.68,555.51,551.45,557.29,89235000
1/27/2014,556.52,560.45,556.35,560.49,67552000
1/24/2014,560.19,555.66,553.46,560.19,88006000
1/23/2014,553.55,550.88,550.52,556.5,73716000
1/22/2014,551.92,561.34,551.92,564.61,125282000
1/21/2014,559.91,555.72,547.65,560.18,100920000
1/20/2014,553.67,548.22,548.22,559.93,105722000
1/17/2014,543.59,536.81,536.81,549.88,118065000
1/16/2014,533.54,528.83,527.9,533.54,97753000
1/15/2014,526.68,523.72,522.45,527.09,127582000
1/14/2014,522.31,521.13,520.63,524.59,94865000
1/13/2014,521.11,519.31,518.78,522.32,71994000
1/10/2014,518.94,518.33,518.24,523.06,107180000
1/9/2014,516.98,513.66,513.52,516.98,91486000
1/8/2014,513.9,511.03,509.01,514.2,70297000
1/7/2014,510.12,510.84,509.87,513,74364000
1/6/2014,509.1,505.74,504.28,509.1,68738000
1/3/2014,505.37,504.41,503.94,506.28,55600000
1/2/2014,504.51,505.61,503.04,506.71,57718000
12/31/2013,504.63,500.04,499.49,506.44,60923000
12/30/2013,500.35,506.35,500.35,507.02,94287000
12/27/2013,506.41,507.08,506.41,510.09,73740000
12/26/2013,506.55,504.41,503.59,507.57,82921000
12/25/2013,504.42,506.37,503.03,506.53,73606000
12/24/2013,505.62,508.61,505.62,509.54,91414000
12/23/2013,508.68,506.6,505.73,509.41,108210000
12/20/2013,504.45,507.39,504.45,508.29,142430000
12/19/2013,506.28,505.9,504.92,508.04,111084000
12/18/2013,505.25,505.1,503.66,506.11,62331000
12/17/2013,505.67,503.24,502.2,505.67,73600000
12/16/2013,502.04,503.46,502.04,506.52,62699000
12/13/2013,506.06,507.07,505.49,509.35,67670000
12/12/2013,506.92,503.77,503.76,507.68,80162000
12/11/2013,505.31,511.74,504.9,511.81,103539000
12/10/2013,511.6,512.1,510.24,513.83,80982000
12/9/2013,511.23,514.13,510.94,514.13,102308000
12/6/2013,510.12,510.03,509.76,512.37,78639000
12/5/2013,510.03,510.39,507.52,512.21,103882000
12/4/2013,510.88,512.01,510.66,513.4,111829000
12/3/2013,511.62,508.13,508.13,514.83,125503000
12/2/2013,508.53,509.13,507.1,509.48,77688000
11/29/2013,507.78,507.42,506.05,508.78,101245000
11/28/2013,507.71,508.53,506.99,509.15,82129000
11/27/2013,508.43,510.96,507.66,513.25,102743000
11/26/2013,509.16,506.98,504.65,510.75,93482000
11/25/2013,506.46,506.94,506.08,509.72,97383000
11/22/2013,505.64,504.52,502.83,506.46,106375000
11/21/2013,503.54,507,503.54,510.21,173935000
11/20/2013,505.52,504.68,502.98,505.75,107162000
11/19/2013,504.71,505.45,504.71,507.63,96549000
11/18/2013,506.48,503.33,503.33,507.41,115880000
11/15/2013,501.34,497.88,497.72,502.12,91215000
11/14/2013,497.85,496.67,496.12,498.82,65073000
11/13/2013,496.12,496.9,495.68,498.62,64527000
11/12/2013,497.65,500.81,496.79,501.36,121980000
11/11/2013,501.08,498.03,497.41,501.08,93277000
11/8/2013,498.61,498.8,498.33,500.47,72791000
11/7/2013,499.86,501.4,499.29,503.3,106540000
11/6/2013,502.52,500.83,499.58,502.52,81850000
11/5/2013,499.79,497.38,495.84,500.28,75860000
11/4/2013,497.07,497.25,495.68,498.49,65125000
11/1/2013,497.08,499.21,496.93,499.27,42529000
10/31/2013,497.41,500.04,497.41,500.59,43345000
10/30/2013,499.07,498,497.95,500.97,48372000
10/29/2013,497.08,494.66,494.01,497.74,57867000
10/28/2013,496.46,501.27,496.46,501.86,73719000
10/25/2013,500.75,502.8,499.53,503.17,74173000
10/24/2013,501.17,503.47,500.64,505.74,86402000
10/23/2013,504.05,501.41,501.41,504.81,82425000
10/22/2013,500.57,500.94,498.74,502.95,74971000
10/21/2013,501.57,501.8,500.25,503.72,112334000
10/18/2013,500.83,499.89,497.91,501.39,69747000
10/17/2013,499.59,501.88,498.83,502.64,64096000
10/16/2013,498.96,495.59,495.02,500.6,69933000
10/15/2013,495.72,493.03,492.37,495.72,50449000
10/14/2013,493.62,494.31,492.81,495.67,38398000
10/11/2013,494.53,496.71,494.53,498.58,53529000
10/10/2013,494.81,500.34,494.81,501.64,66509000
10/9/2013,500.67,501.28,498.98,502.52,64403000
10/8/2013,502.22,500.53,497.58,502.64,72185000
10/7/2013,500.47,497.45,496.92,502.16,72099000
10/4/2013,497.5,492.17,490.43,497.73,59716000
10/3/2013,492.3,495,491.59,495,62671000
10/2/2013,494.39,492.58,492.58,496.86,77328000
10/1/2013,492.24,491.92,491.34,496.59,102078000
9/30/2013,492.63,487.12,486.7,492.65,68464000
9/27/2013,486.61,484.68,483.85,487.82,47133000
9/26/2013,485.11,486.28,482.61,487.88,49671000
9/25/2013,486.22,482.41,482.41,488.98,80657000
9/24/2013,482.82,478.88,478.85,483.78,82400000
9/23/2013,479.09,476.79,475.06,479.09,46168000
9/20/2013,477.19,476.12,474.7,477.19,84264000
9/19/2013,476.09,477.99,475.69,478.99,35572000
9/18/2013,474.26,478.65,473.52,479.43,39014000
9/17/2013,477.73,476.21,475.82,480.16,39152000
9/16/2013,475.57,478.32,473.97,478.7,38474000
9/13/2013,476.42,475.11,474.54,478,29065000
9/12/2013,475.59,474.97,474.91,477.25,32566000
9/11/2013,476.4,474.53,473.68,478.95,33569000
9/10/2013,474.53,470.16,470.16,475.62,28764000
9/9/2013,470.16,478.98,469.39,478.98,54930000
9/6/2013,480.03,479.18,475.16,480.55,46817000
9/5/2013,477.57,473.62,470.72,477.77,47477000
9/4/2013,471.45,472.77,469.3,476.42,69278000
9/3/2013,472.17,473.56,470.26,477.08,29194000
8/30/2013,472.7,469.64,462.13,472.7,35496000
8/29/2013,468.55,473.33,468.55,477.09,39838000
8/28/2013,473.3,482.48,470.29,482.48,69273000
8/27/2013,485.57,488.23,485.57,489.89,27832000
8/26/2013,490.54,485.26,478.59,490.54,43033000
8/23/2013,486.82,496.12,482.78,497.89,54165000
8/22/2013,496.12,499.82,494.4,503.92,53025000
8/21/2013,502.7,504.77,497.01,504.78,53824000
8/20/2013,504.81,509.59,504.11,510.59,65901000
8/19/2013,511.02,507.27,507.16,513.34,61780000
8/16/2013,507.79,508.22,505.48,510.22,60576000
8/15/2013,508.22,505.03,505.03,509.6,63488000
8/14/2013,503.57,498.51,496.35,503.89,35781000
8/13/2013,497.73,499.46,497.4,502.63,36520000
8/12/2013,499.46,501.35,497.53,501.39,31953000
8/9/2013,500.62,498.88,498.88,502.04,28096000
8/8/2013,498.22,499.53,497.05,503.51,28326000
8/7/2013,500.1,496.95,495.02,502.26,40448000
8/6/2013,496.56,492.69,491.91,496.56,34417000
8/5/2013,493.66,494.38,492.75,496.74,29582000
8/2/2013,494.66,493.33,493.02,495.71,26274000
8/1/2013,492.43,490.9,489.57,494.31,31502000
7/31/2013,491.85,488.1,487.1,493.1,41623000
7/30/2013,488.54,485.78,485.74,490.36,30659000
7/29/2013,485.69,493.81,485.56,494.36,32826000
7/26/2013,493.93,493.5,487.92,495.16,43407000
7/25/2013,491.78,493.75,491.71,495.85,42246000
7/24/2013,494.18,503.67,493.36,504.27,60420000
7/23/2013,504.29,506.16,504.22,508.64,53032000
7/22/2013,506.16,505.11,501.63,507.71,54393000
7/19/2013,503.76,499.64,499.28,505.38,48106000
7/18/2013,496.84,495.68,494.23,500.51,53152000
7/17/2013,497.5,496.38,493.37,498.42,42124000
7/16/2013,496.22,494.66,493.74,497.83,42316000
7/15/2013,494.1,496.12,492.95,498.32,43476000
7/12/2013,493.99,485.14,485.13,493.99,51911000
7/11/2013,484.47,484.38,482.11,485.44,35042000
7/10/2013,484.43,487.81,484.43,489.83,32642000
7/9/2013,485.5,483.96,481.14,485.5,29844000
7/8/2013,482.77,485.24,480.58,485.95,40645000
7/5/2013,485.66,488.06,485.22,489.99,38315000
