Date,Last Price,Volume,SMAVG (15)
1/11/2022,4713.07,577885632,530503360
1/10/2022,4670.29,727218816,537393920
1/7/2022,4677.03,633523584,629343424
1/6/2022,4696.05,624580032,637437120
1/5/2022,4700.58,729435712,642309760
1/4/2022,4793.54,696748096,641692736
1/3/2022,4796.56,586380416,640284352
12/31/2021,4766.18,422911008,637455232
12/30/2021,4778.73,331532832,643381888
12/29/2021,4793.06,366001664,659574912
12/28/2021,4786.35,356766656,680885568
12/27/2021,4791.19,394681056,702996096
12/23/2021,4725.79,433265184,725407744
12/22/2021,4696.56,456478336,747848384
12/21/2021,4649.23,620141376,768041600
12/20/2021,4568.02,681243776,826331648
12/17/2021,4620.64,2106461568,826517056
12/16/2021,4668.67,754929152,721605952
12/15/2021,4709.85,697670016,705837568
12/14/2021,4634.09,720179712,696837056
12/13/2021,4668.97,675622208,691102144
12/10/2021,4712.02,543943488,691368000
12/9/2021,4667.45,511811264,691911744
12/8/2021,4701.21,574428672,691607616
12/7/2021,4686.75,685661376,686317440
12/6/2021,4591.67,688424640,673204544
12/3/2021,4538.43,730855424,658726208
12/2/2021,4577.1,769875008,638295872
12/1/2021,4513.04,759376576,623016064
11/30/2021,4567,1494491648,608096512
11/29/2021,4655.27,684025280,544479744
11/26/2021,4594.62,532795040,539628096
11/24/2021,4701.46,518402720,545430208
11/23/2021,4690.7,562663104,548554688
11/22/2021,4682.94,634155776,547462272
11/19/2021,4697.96,679610368,539862656
11/18/2021,4704.54,552099200,541442880
11/17/2021,4688.67,507249312,540358976
11/16/2021,4700.9,495076544,543942592
11/15/2021,4682.8,488967488,544932864
11/12/2021,4682.85,471249408,545827392
11/11/2021,4649.27,424400832,545522624
11/10/2021,4646.71,540677632,549240000
11/9/2021,4685.25,535583104,544073600
11/8/2021,4701.7,540240256,536695904
11/5/2021,4697.53,611250944,534684000
11/4/2021,4680.06,619826048,537995456
11/3/2021,4660.57,565270400,531584576
11/2/2021,4630.65,546276608,528620288
11/1/2021,4613.67,520161984,527521024
10/29/2021,4605.38,703313408,521799040
10/28/2021,4596.42,535840864,504436672
10/27/2021,4551.68,561003648,502967616
10/26/2021,4574.79,509930528,502937472
10/25/2021,4566.48,502385568,505239168
10/22/2021,4544.9,466677472,518074560
10/21/2021,4549.78,480161216,526904320
